order_id,customer_id,city,category,amount,quantity,payment_method,status,created_at,updated_at
ORD-0090129,CUST-5498,Nha Trang,Sports,170.75,2,E-Wallet,COMPLETED,2026-02-21 17:31:03,2026-02-21 17:31:03
ORD-0090130,CUST-5799,Hue,Electronics,272.09,3,Bank Transfer,COMPLETED,2026-06-17 06:37:27,2026-06-17 06:37:27
ORD-0090131,CUST-6478,Hai Phong,Electronics,924.63,1,E-Wallet,COMPLETED,2026-01-31 17:22:51,2026-01-31 17:22:51
ORD-0090132,CUST-4424,Ha Noi,Books,982.04,1,COD,COMPLETED,2026-03-02 20:40:56,2026-03-02 20:40:56
ORD-0090133,CUST-7585,Ha Noi,Beauty,720.9,3,E-Wallet,COMPLETED,2026-04-11 09:47:12,2026-04-11 09:47:12
ORD-0090134,CUST-8313,Da Nang,Sports,600.38,1,Credit Card,COMPLETED,2026-01-29 16:34:31,2026-01-29 16:34:31
ORD-0090135,CUST-2838,Hai Phong,Electronics,320.11,5,Bank Transfer,COMPLETED,2026-02-13 07:15:13,2026-02-13 07:15:13
ORD-0090136,CUST-5843,Ha Noi,Books,814.88,5,Credit Card,COMPLETED,2026-03-26 05:16:47,2026-03-26 05:16:47
ORD-0090137,CUST-1881,Ho Chi Minh,Books,584.22,5,Bank Transfer,COMPLETED,2026-01-06 16:35:20,2026-01-06 16:35:20
ORD-0090138,CUST-1345,Nha Trang,Electronics,188.4,4,E-Wallet,COMPLETED,2026-05-02 07:27:36,2026-05-02 07:27:36
ORD-0090139,CUST-4749,Hue,Sports,483.91,2,Credit Card,COMPLETED,2026-02-17 10:33:33,2026-02-17 10:33:33
ORD-0090140,CUST-1724,Ha Noi,Beauty,1000.9,4,E-Wallet,COMPLETED,2026-06-21 02:09:15,2026-06-21 02:09:15
ORD-0090141,CUST-1106,Hue,Books,63.41,3,COD,COMPLETED,2026-03-16 09:13:56,2026-03-16 09:13:56
ORD-0090142,CUST-5152,Hai Phong,Sports,623.84,5,E-Wallet,COMPLETED,2026-02-28 10:22:05,2026-02-28 10:22:05
ORD-0090143,CUST-2620,Hai Phong,Books,575.38,3,Bank Transfer,PENDING,2026-03-22 08:24:12,2026-03-22 08:24:12
ORD-0090144,CUST-1098,Ho Chi Minh,Clothing,750.19,5,COD,COMPLETED,2026-06-19 04:57:19,2026-06-19 04:57:19
ORD-0090145,CUST-7383,Can Tho,Electronics,441.91,4,Bank Transfer,COMPLETED,2026-04-10 04:14:02,2026-04-10 04:14:02
ORD-0090146,CUST-2270,Hai Phong,Beauty,869.95,2,Credit Card,COMPLETED,2026-06-16 04:16:27,2026-06-16 04:16:27
ORD-0090147,CUST-1095,Ha Noi,Books,253.28,4,Credit Card,COMPLETED,2026-05-08 21:05:42,2026-05-08 21:05:42
ORD-0090148,CUST-8094,Hue,Books,25.21,2,Bank Transfer,PENDING,2026-05-27 15:07:37,2026-05-27 15:07:37
ORD-0090149,CUST-8449,Nha Trang,Electronics,1290.74,4,COD,COMPLETED,2026-02-10 00:38:06,2026-02-10 00:38:06
ORD-0090150,CUST-8650,Hai Phong,Beauty,800.07,5,Credit Card,COMPLETED,2026-04-21 01:02:56,2026-04-21 01:02:56
ORD-0090151,CUST-7617,Can Tho,Home & Kitchen,1131.46,1,E-Wallet,COMPLETED,2026-05-30 10:27:27,2026-05-30 10:27:27
ORD-0090152,CUST-2338,Ho Chi Minh,Sports,1208.01,2,Bank Transfer,COMPLETED,2026-03-12 15:08:51,2026-03-12 15:08:51
ORD-0090153,CUST-8189,Da Nang,Sports,164.98,2,COD,COMPLETED,2026-03-02 04:10:51,2026-03-02 04:10:51
ORD-0090154,CUST-1807,Ho Chi Minh,Beauty,338.91,5,Credit Card,COMPLETED,2026-02-21 10:15:35,2026-02-21 10:15:35
ORD-0090155,CUST-8763,Da Nang,Beauty,1350.96,4,Bank Transfer,COMPLETED,2026-05-24 05:59:46,2026-05-24 05:59:46
ORD-0090156,CUST-9670,Hue,Sports,425.46,3,Credit Card,COMPLETED,2026-01-24 12:39:05,2026-01-24 12:39:05
ORD-0090157,CUST-9425,Can Tho,Sports,1375.72,2,Bank Transfer,COMPLETED,2026-03-25 10:09:08,2026-03-25 10:09:08
ORD-0090158,CUST-6697,Da Nang,Clothing,233.74,4,COD,COMPLETED,2026-03-07 01:47:59,2026-03-07 01:47:59
ORD-0090159,CUST-8077,Can Tho,Electronics,152.92,2,Bank Transfer,COMPLETED,2026-01-23 11:03:23,2026-01-23 11:03:23
ORD-0090160,CUST-1345,Nha Trang,Electronics,932.79,1,Credit Card,COMPLETED,2026-03-26 16:39:26,2026-03-26 16:39:26
ORD-0090161,CUST-3653,Da Nang,Electronics,856.08,4,E-Wallet,COMPLETED,2026-06-26 08:18:48,2026-06-26 08:18:48
ORD-0090162,CUST-3255,Ha Noi,Clothing,597.69,2,Bank Transfer,COMPLETED,2026-04-13 23:36:33,2026-04-13 23:36:33
ORD-0090163,CUST-1440,Can Tho,Home & Kitchen,1097.81,5,E-Wallet,COMPLETED,2026-06-10 16:53:18,2026-06-10 16:53:18
ORD-0090164,CUST-5830,Nha Trang,Clothing,1009.99,1,Bank Transfer,COMPLETED,2026-06-23 03:01:49,2026-06-23 03:01:49
ORD-0090165,CUST-3570,Hue,Electronics,579.97,1,E-Wallet,COMPLETED,2026-04-25 10:45:22,2026-04-25 10:45:22
ORD-0090166,CUST-7975,Hue,Clothing,641.39,3,E-Wallet,PENDING,2026-06-17 23:40:31,2026-06-17 23:40:31
ORD-0090167,CUST-7577,Hai Phong,Beauty,154.67,3,Credit Card,PENDING,2026-06-13 10:00:05,2026-06-13 10:00:05
ORD-0090168,CUST-9494,Can Tho,Electronics,735.16,2,Bank Transfer,COMPLETED,2026-01-07 20:02:33,2026-01-07 20:02:33
ORD-0090169,CUST-1188,Nha Trang,Beauty,740.98,1,Credit Card,COMPLETED,2026-03-04 22:59:28,2026-03-04 22:59:28
ORD-0090170,CUST-5987,Nha Trang,Electronics,53.49,2,E-Wallet,COMPLETED,2026-02-23 06:39:11,2026-02-23 06:39:11
ORD-0090171,CUST-6722,Nha Trang,Home & Kitchen,166.64,5,E-Wallet,COMPLETED,2026-04-03 12:09:06,2026-04-03 12:09:06
ORD-0090172,CUST-4282,Hai Phong,Electronics,113.98,3,COD,COMPLETED,2026-01-05 12:27:22,2026-01-05 12:27:22
ORD-0090173,CUST-8875,Hue,Clothing,1108.83,2,E-Wallet,COMPLETED,2026-01-31 09:08:16,2026-01-31 09:08:16
ORD-0090174,CUST-4929,Nha Trang,Clothing,756.11,4,E-Wallet,COMPLETED,2026-04-18 00:03:51,2026-04-18 00:03:51
ORD-0090175,CUST-4603,Da Nang,Clothing,1223.05,3,COD,PENDING,2026-03-15 06:30:26,2026-03-15 06:30:26
ORD-0090176,CUST-6292,Da Nang,Clothing,1393.22,5,COD,PENDING,2026-05-31 17:32:36,2026-05-31 17:32:36
ORD-0090177,CUST-6341,Ha Noi,Home & Kitchen,255.15,3,Bank Transfer,COMPLETED,2026-01-20 05:44:30,2026-01-20 05:44:30
ORD-0090178,CUST-7261,Ho Chi Minh,Sports,1201.9,5,Credit Card,COMPLETED,2026-03-24 04:54:38,2026-03-24 04:54:38
ORD-0090179,CUST-2153,Nha Trang,Electronics,1299.05,2,COD,COMPLETED,2026-05-04 08:52:28,2026-05-04 08:52:28
ORD-0090180,CUST-4264,Hue,Beauty,1027.58,1,COD,COMPLETED,2026-01-26 08:43:13,2026-01-26 08:43:13
ORD-0090181,CUST-6413,Can Tho,Clothing,839.24,1,COD,COMPLETED,2026-06-19 14:49:19,2026-06-19 14:49:19
ORD-0090182,CUST-9078,Da Nang,Electronics,590.29,2,Bank Transfer,COMPLETED,2026-06-22 02:14:19,2026-06-22 02:14:19
ORD-0090183,CUST-5806,Ho Chi Minh,Clothing,279.59,3,Bank Transfer,COMPLETED,2026-01-05 12:39:01,2026-01-05 12:39:01
ORD-0090184,CUST-1030,Hue,Books,116.14,3,Bank Transfer,PENDING,2026-01-20 18:38:07,2026-01-20 18:38:07
ORD-0090185,CUST-6133,Ho Chi Minh,Books,693.8,4,COD,COMPLETED,2026-01-18 23:54:20,2026-01-18 23:54:20
ORD-0090186,CUST-6258,Nha Trang,Home & Kitchen,644.28,5,COD,COMPLETED,2026-06-02 17:37:56,2026-06-02 17:37:56
ORD-0090187,CUST-8415,Can Tho,Home & Kitchen,1397.81,4,Credit Card,COMPLETED,2026-04-02 15:05:49,2026-04-02 15:05:49
ORD-0090188,CUST-5219,Can Tho,Home & Kitchen,614.33,5,COD,COMPLETED,2026-01-06 11:25:25,2026-01-06 11:25:25
ORD-0090189,CUST-7082,Hai Phong,Books,1208.68,3,E-Wallet,COMPLETED,2026-05-03 15:45:30,2026-05-03 15:45:30
ORD-0090190,CUST-2983,Can Tho,Beauty,1120.6,2,COD,COMPLETED,2026-02-28 01:14:13,2026-02-28 01:14:13
ORD-0090191,CUST-5208,Can Tho,Sports,355.23,2,Credit Card,COMPLETED,2026-01-19 02:57:33,2026-01-19 02:57:33
ORD-0090192,CUST-8357,Da Nang,Sports,1236.58,2,COD,COMPLETED,2026-03-17 04:26:05,2026-03-17 04:26:05
ORD-0090193,CUST-1712,Ho Chi Minh,Sports,1283.02,4,E-Wallet,COMPLETED,2026-06-25 21:07:10,2026-06-25 21:07:10
ORD-0090194,CUST-2458,Hue,Books,478.84,5,COD,COMPLETED,2026-03-24 00:11:39,2026-03-24 00:11:39
ORD-0090195,CUST-9237,Da Nang,Electronics,1340.11,4,COD,COMPLETED,2026-05-08 02:59:36,2026-05-08 02:59:36
ORD-0090196,CUST-6908,Ho Chi Minh,Home & Kitchen,742.32,4,Credit Card,COMPLETED,2026-04-12 05:43:01,2026-04-12 05:43:01
ORD-0090197,CUST-8580,Hai Phong,Electronics,753.14,5,E-Wallet,COMPLETED,2026-01-20 23:48:51,2026-01-20 23:48:51
ORD-0090198,CUST-7311,Can Tho,Clothing,765.03,5,Credit Card,COMPLETED,2026-05-27 14:29:04,2026-05-27 14:29:04
ORD-0090199,CUST-2804,Can Tho,Books,791.67,2,E-Wallet,COMPLETED,2026-03-26 11:49:46,2026-03-26 11:49:46
ORD-0090200,CUST-7564,Ha Noi,Sports,975.67,5,Credit Card,COMPLETED,2026-02-18 09:11:21,2026-02-18 09:11:21
ORD-0090201,CUST-9727,Hue,Clothing,399.96,1,E-Wallet,COMPLETED,2026-04-24 01:11:27,2026-04-24 01:11:27
ORD-0090202,CUST-2757,Hai Phong,Beauty,1332.05,5,Credit Card,COMPLETED,2026-04-22 11:30:19,2026-04-22 11:30:19
ORD-0090203,CUST-7190,Hai Phong,Electronics,57.35,2,Bank Transfer,COMPLETED,2026-05-26 13:35:49,2026-05-26 13:35:49
ORD-0090204,CUST-5510,Can Tho,Books,285.42,2,Bank Transfer,COMPLETED,2026-03-05 03:19:01,2026-03-05 03:19:01
ORD-0090205,CUST-4551,Ho Chi Minh,Home & Kitchen,494.59,1,COD,PENDING,2026-04-09 11:50:35,2026-04-09 11:50:35
ORD-0090206,CUST-7248,Can Tho,Electronics,1153.62,2,E-Wallet,COMPLETED,2026-04-21 04:42:50,2026-04-21 04:42:50
ORD-0090207,CUST-9395,Hue,Sports,145.25,2,Credit Card,COMPLETED,2026-01-30 04:58:34,2026-01-30 04:58:34
ORD-0090208,CUST-6771,Can Tho,Sports,342.43,2,COD,COMPLETED,2026-01-06 09:03:02,2026-01-06 09:03:02
ORD-0090209,CUST-5565,Nha Trang,Home & Kitchen,655.98,5,Credit Card,COMPLETED,2026-02-08 07:22:41,2026-02-08 07:22:41
ORD-0090210,CUST-2614,Nha Trang,Electronics,1224.96,3,E-Wallet,COMPLETED,2026-04-02 08:35:57,2026-04-02 08:35:57
ORD-0090211,CUST-5799,Can Tho,Clothing,696.72,5,E-Wallet,COMPLETED,2026-01-13 02:54:15,2026-01-13 02:54:15
ORD-0090212,CUST-3291,Ha Noi,Sports,1183.19,5,Credit Card,COMPLETED,2026-02-04 21:47:24,2026-02-04 21:47:24
ORD-0090213,CUST-8426,Da Nang,Clothing,146.81,2,Bank Transfer,COMPLETED,2026-02-18 03:01:50,2026-02-18 03:01:50
ORD-0090214,CUST-6710,Ho Chi Minh,Beauty,175.85,3,Credit Card,COMPLETED,2026-02-09 05:09:59,2026-02-09 05:09:59
ORD-0090215,CUST-4465,Da Nang,Clothing,284.94,3,Bank Transfer,COMPLETED,2026-04-01 22:32:45,2026-04-01 22:32:45
ORD-0090216,CUST-5886,Ha Noi,Beauty,851.04,4,Credit Card,COMPLETED,2026-06-17 19:01:46,2026-06-17 19:01:46
ORD-0090217,CUST-1746,Can Tho,Sports,517.98,4,E-Wallet,PENDING,2026-04-14 11:28:42,2026-04-14 11:28:42
ORD-0090218,CUST-5883,Hai Phong,Sports,82.0,4,COD,PENDING,2026-04-05 02:21:25,2026-04-05 02:21:25
ORD-0090219,CUST-8806,Ha Noi,Books,90.57,3,Credit Card,COMPLETED,2026-06-10 15:23:18,2026-06-10 15:23:18
ORD-0090220,CUST-8610,Ho Chi Minh,Sports,337.15,5,Bank Transfer,COMPLETED,2026-05-31 05:07:26,2026-05-31 05:07:26
ORD-0090221,CUST-1513,Ho Chi Minh,Books,1325.19,2,E-Wallet,COMPLETED,2026-01-28 03:21:50,2026-01-28 03:21:50
ORD-0090222,CUST-3457,Can Tho,Beauty,967.22,4,COD,COMPLETED,2026-03-12 19:15:28,2026-03-12 19:15:28
ORD-0090223,CUST-1429,Hai Phong,Clothing,852.86,4,COD,COMPLETED,2026-01-04 23:09:22,2026-01-04 23:09:22
ORD-0090224,CUST-8547,Da Nang,Clothing,514.48,4,Bank Transfer,PENDING,2026-04-06 00:42:31,2026-04-06 00:42:31
ORD-0090225,CUST-9950,Ho Chi Minh,Clothing,397.81,2,E-Wallet,PENDING,2026-02-17 10:31:13,2026-02-17 10:31:13
ORD-0090226,CUST-5924,Hai Phong,Beauty,149.44,5,Credit Card,COMPLETED,2026-01-23 19:16:42,2026-01-23 19:16:42
ORD-0090227,CUST-5834,Can Tho,Clothing,1239.97,2,Credit Card,COMPLETED,2026-06-21 19:24:36,2026-06-21 19:24:36
ORD-0090228,CUST-4627,Hue,Beauty,1462.57,2,E-Wallet,COMPLETED,2026-01-06 01:57:14,2026-01-06 01:57:14
ORD-0090229,CUST-2989,Can Tho,Books,1188.73,1,COD,COMPLETED,2026-04-23 11:47:18,2026-04-23 11:47:18
ORD-0090230,CUST-5748,Nha Trang,Electronics,1036.18,5,Credit Card,COMPLETED,2026-06-12 09:34:58,2026-06-12 09:34:58
ORD-0090231,CUST-6056,Can Tho,Beauty,844.86,2,Bank Transfer,COMPLETED,2026-03-09 21:52:12,2026-03-09 21:52:12
ORD-0090232,CUST-2743,Hai Phong,Electronics,340.43,2,Credit Card,COMPLETED,2026-02-21 15:38:04,2026-02-21 15:38:04
ORD-0090233,CUST-4456,Can Tho,Clothing,271.79,5,E-Wallet,COMPLETED,2026-06-23 14:51:24,2026-06-23 14:51:24
ORD-0090234,CUST-4912,Hue,Electronics,280.84,4,E-Wallet,COMPLETED,2026-04-26 13:54:30,2026-04-26 13:54:30
ORD-0090235,CUST-8063,Da Nang,Electronics,223.39,1,E-Wallet,COMPLETED,2026-06-16 23:39:49,2026-06-16 23:39:49
ORD-0090236,CUST-6519,Hai Phong,Clothing,1197.55,1,Bank Transfer,COMPLETED,2026-03-04 10:23:09,2026-03-04 10:23:09
ORD-0090237,CUST-2452,Nha Trang,Books,1251.6,4,Credit Card,COMPLETED,2026-01-29 23:43:31,2026-01-29 23:43:31
ORD-0090238,CUST-7431,Ho Chi Minh,Sports,1437.97,2,Credit Card,COMPLETED,2026-06-04 03:53:02,2026-06-04 03:53:02
ORD-0090239,CUST-2525,Hue,Books,288.07,5,COD,COMPLETED,2026-03-26 00:22:39,2026-03-26 00:22:39
ORD-0090240,CUST-6832,Da Nang,Electronics,1007.99,4,Credit Card,COMPLETED,2026-03-10 03:36:54,2026-03-10 03:36:54
ORD-0090241,CUST-2365,Ha Noi,Home & Kitchen,369.64,1,Bank Transfer,COMPLETED,2026-03-15 16:06:28,2026-03-15 16:06:28
ORD-0090242,CUST-2436,Ha Noi,Beauty,52.53,1,Bank Transfer,PENDING,2026-06-08 10:05:34,2026-06-08 10:05:34
ORD-0090243,CUST-8160,Nha Trang,Clothing,77.51,4,Credit Card,COMPLETED,2026-02-12 06:30:58,2026-02-12 06:30:58
ORD-0090244,CUST-3899,Hue,Sports,1436.3,1,Bank Transfer,COMPLETED,2026-03-31 00:47:18,2026-03-31 00:47:18
ORD-0090245,CUST-2698,Ho Chi Minh,Home & Kitchen,1326.18,2,Bank Transfer,COMPLETED,2026-06-11 14:07:17,2026-06-11 14:07:17
ORD-0090246,CUST-7136,Hue,Home & Kitchen,193.66,2,Credit Card,COMPLETED,2026-06-25 15:29:07,2026-06-25 15:29:07
ORD-0090247,CUST-6828,Da Nang,Sports,858.94,3,COD,PENDING,2026-06-03 00:10:25,2026-06-03 00:10:25
ORD-0090248,CUST-6413,Hue,Books,1192.33,4,E-Wallet,COMPLETED,2026-02-11 14:06:17,2026-02-11 14:06:17
ORD-0090249,CUST-1804,Da Nang,Electronics,798.96,2,Credit Card,COMPLETED,2026-05-05 03:55:49,2026-05-05 03:55:49
ORD-0090250,CUST-8072,Hai Phong,Electronics,1117.56,4,COD,COMPLETED,2026-06-13 10:55:11,2026-06-13 10:55:11
ORD-0090251,CUST-5411,Ha Noi,Books,657.03,5,Credit Card,COMPLETED,2026-03-24 15:11:41,2026-03-24 15:11:41
ORD-0090252,CUST-7729,Ha Noi,Books,1161.64,5,E-Wallet,COMPLETED,2026-06-26 09:39:33,2026-06-26 09:39:33
ORD-0090253,CUST-5556,Can Tho,Sports,1009.54,2,COD,COMPLETED,2026-02-07 16:15:43,2026-02-07 16:15:43
ORD-0090254,CUST-1758,Can Tho,Home & Kitchen,1131.66,2,Credit Card,COMPLETED,2026-03-22 23:55:10,2026-03-22 23:55:10
ORD-0090255,CUST-4064,Hue,Clothing,366.27,5,COD,COMPLETED,2026-04-19 16:50:15,2026-04-19 16:50:15
ORD-0090256,CUST-1563,Nha Trang,Home & Kitchen,1326.33,2,E-Wallet,COMPLETED,2026-04-03 21:02:29,2026-04-03 21:02:29
ORD-0090257,CUST-9108,Da Nang,Electronics,445.13,2,Bank Transfer,COMPLETED,2026-06-15 16:14:39,2026-06-15 16:14:39
ORD-0090258,CUST-2891,Ho Chi Minh,Books,762.47,3,Credit Card,COMPLETED,2026-01-01 06:35:30,2026-01-01 06:35:30
ORD-0090259,CUST-4884,Nha Trang,Books,1409.91,2,COD,COMPLETED,2026-02-03 02:27:06,2026-02-03 02:27:06
ORD-0090260,CUST-7635,Hue,Home & Kitchen,1494.88,2,COD,PENDING,2026-06-05 03:52:06,2026-06-05 03:52:06
ORD-0090261,CUST-6133,Nha Trang,Beauty,1386.92,1,E-Wallet,COMPLETED,2026-01-09 17:42:21,2026-01-09 17:42:21
ORD-0090262,CUST-3201,Ha Noi,Clothing,1208.62,2,Bank Transfer,COMPLETED,2026-05-04 08:54:02,2026-05-04 08:54:02
ORD-0090263,CUST-6295,Can Tho,Electronics,565.86,2,Credit Card,COMPLETED,2026-04-16 05:58:18,2026-04-16 05:58:18
ORD-0090264,CUST-3103,Ho Chi Minh,Electronics,1237.71,1,E-Wallet,PENDING,2026-05-21 14:37:20,2026-05-21 14:37:20
ORD-0090265,CUST-3758,Ho Chi Minh,Beauty,757.36,1,COD,PENDING,2026-06-20 13:59:18,2026-06-20 13:59:18
ORD-0090266,CUST-5352,Can Tho,Sports,170.28,3,COD,COMPLETED,2026-04-28 08:25:30,2026-04-28 08:25:30
ORD-0090267,CUST-6853,Can Tho,Beauty,826.04,5,E-Wallet,COMPLETED,2026-03-14 11:54:15,2026-03-14 11:54:15
ORD-0090268,CUST-7416,Ha Noi,Electronics,1006.98,2,COD,COMPLETED,2026-02-07 12:31:12,2026-02-07 12:31:12
ORD-0090269,CUST-8331,Ha Noi,Electronics,1023.39,2,Bank Transfer,PENDING,2026-06-17 09:43:32,2026-06-17 09:43:32
ORD-0090270,CUST-6181,Can Tho,Sports,312.58,3,Bank Transfer,COMPLETED,2026-06-12 04:26:59,2026-06-12 04:26:59
ORD-0090271,CUST-1271,Can Tho,Home & Kitchen,1427.06,1,Bank Transfer,COMPLETED,2026-05-19 11:41:32,2026-05-19 11:41:32
ORD-0090272,CUST-3830,Ha Noi,Electronics,937.28,4,Bank Transfer,COMPLETED,2026-04-07 12:26:35,2026-04-07 12:26:35
ORD-0090273,CUST-6477,Hue,Sports,768.56,2,Credit Card,COMPLETED,2026-05-01 19:38:00,2026-05-01 19:38:00
ORD-0090274,CUST-7923,Hai Phong,Beauty,914.07,2,Credit Card,PENDING,2026-01-04 10:13:13,2026-01-04 10:13:13
ORD-0090275,CUST-9752,Hai Phong,Beauty,997.73,2,Bank Transfer,COMPLETED,2026-01-28 23:34:49,2026-01-28 23:34:49
ORD-0090276,CUST-8080,Ha Noi,Clothing,31.5,2,Credit Card,COMPLETED,2026-06-22 19:19:51,2026-06-22 19:19:51
ORD-0090277,CUST-3997,Hai Phong,Beauty,1400.92,4,Credit Card,COMPLETED,2026-01-22 00:41:07,2026-01-22 00:41:07
ORD-0090278,CUST-3442,Can Tho,Books,502.21,5,E-Wallet,COMPLETED,2026-05-24 00:31:00,2026-05-24 00:31:00
ORD-0090279,CUST-9257,Da Nang,Sports,1213.65,5,COD,COMPLETED,2026-03-04 07:51:07,2026-03-04 07:51:07
ORD-0090280,CUST-2186,Hue,Clothing,956.23,3,Bank Transfer,COMPLETED,2026-04-24 13:51:41,2026-04-24 13:51:41
ORD-0090281,CUST-9910,Hai Phong,Sports,1486.84,5,E-Wallet,COMPLETED,2026-06-22 22:45:23,2026-06-22 22:45:23
ORD-0090282,CUST-4621,Can Tho,Beauty,1009.08,3,Bank Transfer,COMPLETED,2026-04-13 11:49:21,2026-04-13 11:49:21
ORD-0090283,CUST-5634,Hai Phong,Beauty,244.77,3,COD,COMPLETED,2026-01-05 09:13:30,2026-01-05 09:13:30
ORD-0090284,CUST-1561,Can Tho,Books,1055.27,5,Credit Card,COMPLETED,2026-04-19 17:43:48,2026-04-19 17:43:48
ORD-0090285,CUST-7862,Nha Trang,Books,333.94,4,E-Wallet,COMPLETED,2026-03-11 10:15:21,2026-03-11 10:15:21
ORD-0090286,CUST-9753,Can Tho,Books,481.37,5,COD,COMPLETED,2026-01-11 03:00:59,2026-01-11 03:00:59
ORD-0090287,CUST-3682,Da Nang,Beauty,1444.27,1,Bank Transfer,COMPLETED,2026-01-09 18:41:17,2026-01-09 18:41:17
ORD-0090288,CUST-8654,Hue,Beauty,1461.71,4,Credit Card,COMPLETED,2026-05-07 02:40:08,2026-05-07 02:40:08
ORD-0090289,CUST-1956,Hue,Beauty,1111.83,1,Credit Card,COMPLETED,2026-06-21 11:29:32,2026-06-21 11:29:32
ORD-0090290,CUST-1256,Nha Trang,Beauty,115.96,2,Credit Card,COMPLETED,2026-05-11 12:28:52,2026-05-11 12:28:52
ORD-0090291,CUST-2486,Da Nang,Sports,942.2,5,E-Wallet,COMPLETED,2026-01-02 20:02:10,2026-01-02 20:02:10
ORD-0090292,CUST-7253,Nha Trang,Clothing,969.35,3,COD,COMPLETED,2026-01-26 09:30:35,2026-01-26 09:30:35
ORD-0090293,CUST-3759,Nha Trang,Electronics,903.61,4,Credit Card,COMPLETED,2026-04-08 04:46:59,2026-04-08 04:46:59
ORD-0090294,CUST-3267,Ho Chi Minh,Home & Kitchen,897.03,5,E-Wallet,COMPLETED,2026-03-15 20:02:02,2026-03-15 20:02:02
ORD-0090295,CUST-7613,Nha Trang,Books,520.32,3,Bank Transfer,COMPLETED,2026-05-28 12:37:26,2026-05-28 12:37:26
ORD-0090296,CUST-5856,Hai Phong,Beauty,561.17,1,Credit Card,COMPLETED,2026-04-26 07:44:08,2026-04-26 07:44:08
ORD-0090297,CUST-2658,Can Tho,Beauty,836.02,2,E-Wallet,COMPLETED,2026-05-14 18:30:11,2026-05-14 18:30:11
ORD-0090298,CUST-5312,Ha Noi,Beauty,678.92,4,Bank Transfer,COMPLETED,2026-02-09 20:35:11,2026-02-09 20:35:11
ORD-0090299,CUST-1491,Ha Noi,Home & Kitchen,51.82,3,E-Wallet,COMPLETED,2026-06-01 13:26:30,2026-06-01 13:26:30
ORD-0090300,CUST-9161,Hai Phong,Clothing,980.38,5,COD,COMPLETED,2026-04-17 11:07:45,2026-04-17 11:07:45
ORD-0090301,CUST-9869,Hai Phong,Beauty,310.65,4,E-Wallet,COMPLETED,2026-01-06 12:06:35,2026-01-06 12:06:35
ORD-0090302,CUST-7892,Ha Noi,Clothing,497.25,5,Bank Transfer,COMPLETED,2026-03-16 18:47:11,2026-03-16 18:47:11
ORD-0090303,CUST-8719,Da Nang,Sports,1318.27,1,COD,COMPLETED,2026-01-14 09:01:37,2026-01-14 09:01:37
ORD-0090304,CUST-8383,Hai Phong,Clothing,845.07,4,Credit Card,COMPLETED,2026-02-10 04:14:10,2026-02-10 04:14:10
ORD-0090305,CUST-4192,Can Tho,Clothing,892.7,5,Bank Transfer,COMPLETED,2026-05-30 20:52:46,2026-05-30 20:52:46
ORD-0090306,CUST-7052,Ho Chi Minh,Beauty,125.9,1,E-Wallet,PENDING,2026-02-04 16:05:02,2026-02-04 16:05:02
ORD-0090307,CUST-2067,Ha Noi,Electronics,1467.47,5,E-Wallet,COMPLETED,2026-01-31 16:55:06,2026-01-31 16:55:06
ORD-0090308,CUST-2433,Hai Phong,Clothing,208.66,5,Credit Card,COMPLETED,2026-01-10 06:22:43,2026-01-10 06:22:43
ORD-0090309,CUST-1521,Hai Phong,Clothing,171.85,1,Bank Transfer,COMPLETED,2026-06-06 16:45:37,2026-06-06 16:45:37
ORD-0090310,CUST-7950,Nha Trang,Sports,794.75,2,E-Wallet,COMPLETED,2026-02-22 09:05:10,2026-02-22 09:05:10
ORD-0090311,CUST-9090,Hue,Beauty,288.76,1,Credit Card,COMPLETED,2026-01-05 09:24:58,2026-01-05 09:24:58
ORD-0090312,CUST-6867,Hai Phong,Books,1155.71,2,Credit Card,COMPLETED,2026-05-23 01:40:12,2026-05-23 01:40:12
ORD-0090313,CUST-1550,Ha Noi,Home & Kitchen,1076.74,1,COD,COMPLETED,2026-02-07 18:18:14,2026-02-07 18:18:14
ORD-0090314,CUST-9879,Da Nang,Electronics,431.24,1,E-Wallet,COMPLETED,2026-02-28 02:10:49,2026-02-28 02:10:49
ORD-0090315,CUST-7087,Hai Phong,Home & Kitchen,1441.5,4,Bank Transfer,COMPLETED,2026-06-11 05:43:33,2026-06-11 05:43:33
ORD-0090316,CUST-7206,Can Tho,Books,617.04,4,COD,COMPLETED,2026-03-08 23:00:23,2026-03-08 23:00:23
ORD-0090317,CUST-9912,Can Tho,Books,1470.94,3,Credit Card,COMPLETED,2026-02-06 19:47:09,2026-02-06 19:47:09
ORD-0090318,CUST-4797,Can Tho,Sports,1252.47,1,COD,COMPLETED,2026-06-24 21:32:39,2026-06-24 21:32:39
ORD-0090319,CUST-7289,Ha Noi,Sports,154.05,3,Bank Transfer,COMPLETED,2026-02-15 11:02:20,2026-02-15 11:02:20
ORD-0090320,CUST-7957,Nha Trang,Books,1157.39,5,COD,COMPLETED,2026-03-09 04:14:46,2026-03-09 04:14:46
ORD-0090321,CUST-7960,Ha Noi,Books,1000.62,1,Bank Transfer,COMPLETED,2026-05-25 05:02:47,2026-05-25 05:02:47
ORD-0090322,CUST-5400,Can Tho,Sports,506.51,1,Bank Transfer,PENDING,2026-01-12 22:50:17,2026-01-12 22:50:17
